序号,链接,标题,匹配语料
435,https://tass.ru/ekonomika/20759589,Китайская Huawei и венгерская 4ig будут вместе разрабатывать облачные сервисы10 мая 2024,Венгерская телекоммуникационная компания 4ig и китайская Huawei заключили соглашение о сотрудничестве.
436,https://tass.ru/ekonomika/20759589,Китайская Huawei и венгерская 4ig будут вместе разрабатывать облачные сервисы10 мая 2024,"Выступая на церемонии подписания соглашения между Huawei и 4ig, министр национальной экономики Мартон Надь заявил, что ""Венгрия хочет работать с лучшими""."
437,https://tass.ru/ekonomika/20739045,Посольство КНР обвинило США в запугивании из-за ужесточения мер экспортного контроля08 мая 2024,"Читайте также 1 Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei 2 Bloomberg: США изучают возможность введения санкций против поставщиков Huawei ""США усиливают контроль за экспортом полупроводников в Китай и занимаются преследованием китайских компаний из соображений национальной безопасности."
438,https://tass.ru/ekonomika/20739045,Посольство КНР обвинило США в запугивании из-за ужесточения мер экспортного контроля08 мая 2024,"Это самое настоящее экономическое запугивание"", - сказал он в ответ на просьбу прокомментировать отзыв Министерством торговли США некоторых экспортных лицензий на поставки товаров компании Huawei."
439,https://tass.ru/ekonomika/20739045,Посольство КНР обвинило США в запугивании из-за ужесточения мер экспортного контроля08 мая 2024,"Ранее агентство Reuters сообщило , что Министерство торговли США отозвало несколько экспортных лицензий, позволявших некоторым компаниям поставлять товары, в том числе полупроводники, китайскому производителю электроники Huawei."
440,https://tass.ru/ekonomika/20738193,Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei08 мая 2024,"Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei Агентство считает, что этот шаг последовал за выпуском новой модели ноутбука Huawei MateBook X Pro с поддержкой искусственного интеллекта Редакция сайта ТАСС 07 мая 2024, 21:20 ВАШИНГТОН, 8 мая."
441,https://tass.ru/ekonomika/20738193,Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei08 мая 2024,"Министерство торговли США отозвало несколько экспортных лицензий, позволявших некоторым компаниям поставлять товары, в том числе полупроводники, китайскому производителю электроники Huawei."
442,https://tass.ru/ekonomika/20738193,Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei08 мая 2024,"Reuters считает, что этот шаг последовал за выпуском новой модели ноутбука Huawei MateBook X Pro с поддержкой искусственного интеллекта."
443,https://tass.ru/ekonomika/20738193,Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei08 мая 2024,"Huawei Technologies - китайская компания, являющаяся одним из мировых лидеров в области информационно-коммуникационных технологий."
444,https://tass.ru/ekonomika/20738193,Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei08 мая 2024,"В августе 2018 года президент США Дональд Трамп подписал указ, запретив правительственным ведомствам использовать оборудование Huawei под предлогом наличия угрозы для национальной безопасности."
445,https://tass.ru/ekonomika/20738193,Reuters: Минторг США отозвал экспортные лицензии на поставку полупроводников Huawei08 мая 2024,Huawei отрицает все обвинения в свой адрес.
446,https://tass.ru/nauka/20684951,Росатом и институт в Дубне используют разработки белорусских ученых30 апреля 2024,"""Зарубежными потребителями результатов ГПНИ стали предприятия Росатома, головное предприятие Huawei Technologies, Объединенный институт ядерных исследований в Дубне, Сколковский инcтитут науки и технологии, Академия сельскохозяйственных наук провинции Ганьсу и Ланьчжоуский технологический университет Китая, Национальный институт радиационной защиты Чехии и другие"", - сказал он на проходящем в Минске общем собрании НАН, в котором принимают участие около 400 представителей академической, вузовской и отраслевой науки."
447,https://tass.ru/ekonomika/20610209,KasperskyOS может появиться на потребительском рынке через несколько лет22 апреля 2024,"Эксперт привел в пример HarmonyOS от компании Huawei и Google Fuchsia, которые ориентированы на потребительский рынок."
448,https://tass.ru/obschestvo/20525391,СМИ: голландский производитель микросхем Nexperia подвергся атаке хакеров12 апреля 2024,"СМИ: голландский производитель микросхем Nexperia подвергся атаке хакеров ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Общество СМИ: голландский производитель микросхем Nexperia подвергся атаке хакеров По данным RTL, в результате кибератаки были похищены сотни гигабайт конфиденциальной информации, в том числе коммерческие тайны, конструкции микросхем и данные таких клиентов, как SpaceX, Apple и Huawei Редакция сайта ТАСС 12 апреля 2024, 10:07 ГААГА, 12 апреля."
449,https://tass.ru/obschestvo/20525391,СМИ: голландский производитель микросхем Nexperia подвергся атаке хакеров12 апреля 2024,"В результате кибератаки были похищены сотни гигабайт конфиденциальной информации, в том числе коммерческие тайны, конструкции микросхем и данные таких клиентов, как SpaceX, Apple и Huawei, утверждает СМИ."
450,https://tass.ru/opinions/20455023,МнениеИстина не в вине: почему отмена товарных пошлин не согреет отношения Австралии и Китая05 апреля 2024,"Основной удар пришелся на быстроразвивающуюся компанию Huawei, которую США обвинили в угрозе национальной безопасности."
451,https://tass.ru/opinions/20455023,МнениеИстина не в вине: почему отмена товарных пошлин не согреет отношения Австралии и Китая05 апреля 2024,В августе 2018 года Трамп запретил правительственным ведомствам США использовать оборудование китайских компаний Huawei и ZTE.
452,https://tass.ru/opinions/20455023,МнениеИстина не в вине: почему отмена товарных пошлин не согреет отношения Австралии и Китая05 апреля 2024,"И в то же время, также в августе, правительство Австралии запретило Huawei и ZTE участвовать в развертывании сетей 5G в стране — Канберра стала первой, кто ввел подобный запрет."
453,https://tass.ru/ekonomika/20345167,FT: госструктуры Китая до 2027 года откажутся от компьютеров с чипами Intel и AMD25 марта 2024,Среди 18 одобренных процессоров упоминаются устройства с чипами от китайских Huawei и Phytium.
454,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,"Bloomberg: США изучают возможность введения санкций против поставщиков Huawei ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Bloomberg: США изучают возможность введения санкций против поставщиков Huawei По информации агентства, в санкционные списки Вашингтона попадут Qingdao Si’En, SwaySure и Shenzhen Pensun Technology, которые могут производить чипы по заказу Huawei Редакция сайта ТАСС 20 марта 2024, 08:45 ВАШИНГТОН, 20 марта."
455,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,"Администрация США рассматривает возможность введения ограничений в отношении производителей из КНР, поставляющих полупроводники китайской компании Huawei."
456,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,"По его информации, в санкционные списки Вашингтона попадут Qingdao Si’En, SwaySure и Shenzhen Pensun Technology, которые могут производить чипы по заказу Huawei."
457,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,"В качестве причины для введения рестрикций агентство называет стремление правительства США оказать дополнительное давление на Huawei, которой удается успешно конкурировать с ведущими западными компаниями, несмотря на наложенные на нее санкции."
458,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,"Huawei Technologies - китайская компания, являющаяся одним из мировых лидеров в области информационно-коммуникационных технологий."
459,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,"В августе 2018 года президент США Дональд Трамп подписал указ, запретив правительственным ведомствам использовать оборудование Huawei под предлогом наличия угрозы для национальной безопасности."
460,https://tass.ru/ekonomika/20292733,Bloomberg: США изучают возможность введения санкций против поставщиков Huawei20 марта 2024,Huawei отрицает все обвинения в свой адрес.
461,https://tass.ru/ekonomika/20281879,Первая пилотная зона связи стандарта 5G-A заработает на форуме в Боао на Хайнане19 марта 2024,Читайте также Спецпроект о будущем провинции Хайнань Соответствующий проект был запущен совместно оператором связи Hainan Mobile и компанией Huawei.
462,https://tass.ru/ekonomika/20187821,Несколько партий ФРГ выступили за решительные действия против Huawei08 марта 2024,"Несколько партий ФРГ выступили за решительные действия против Huawei ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Несколько партий ФРГ выступили за решительные действия против Huawei Парламентский статс-секретарь Минэкономики страны Франциска Брантнер отметила, что с увеличением числа кибератак видно, насколько важна безопасная цифровая инфраструктура Редакция сайта ТАСС 08 марта 2024, 07:38 БЕРЛИН, 8 марта."
463,https://tass.ru/ekonomika/20187821,Несколько партий ФРГ выступили за решительные действия против Huawei08 марта 2024,"Представители партий, входящих в правящую коалицию ""Светофор"" (СДПГ, ""зеленые"", СвДП) и оппозиционный блок Христианско-демократического и Христианско-социального союзов (ХДС/ХСС), потребовали предпринять решительные действия против использования технологий китайского производителя Huawei в стандарте мобильной связи 5G."
464,https://tass.ru/ekonomika/20187821,Несколько партий ФРГ выступили за решительные действия против Huawei08 марта 2024,"Вот почему правительство Германии должно принять решение в отношении таких поставщиков, как Huawei, и защитить нашу сеть 5G от авторитарного влияния"", - утверждала она."
465,https://tass.ru/ekonomika/20187821,Несколько партий ФРГ выступили за решительные действия против Huawei08 марта 2024,"Представитель фракции СДПГ Себастьян Хартман считает, что для устранения возможных структурных зависимостей крайне необходима системная стратегия замены критически важных компонентов Huawei в немецкой сети 5G."
466,https://tass.ru/ekonomika/20187671,Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei08 марта 2024,"Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei По информации агентства, оборудование предоставили американские компании Applied Materials и Lam Research Редакция сайта ТАСС 08 марта 2024, 06:40 НЬЮ-ЙОРК, 8 марта."
467,https://tass.ru/ekonomika/20187671,Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei08 марта 2024,(SMIC) воспользовалась оборудованием калифорнийских компаний для разработки передового чипа для Huawei.
468,https://tass.ru/ekonomika/20187671,Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei08 марта 2024,SMIC применила его в 2023 году при производстве 7-нанометрового чипа для китайской Huawei.
469,https://tass.ru/ekonomika/20187671,Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei08 марта 2024,"Представители SMIC, Huawei и Lam Research не ответили на просьбы предоставить дополнительную информацию."
470,https://tass.ru/ekonomika/20187671,Bloomberg: шанхайская SMIC использовала оборудование США для создания чипа для Huawei08 марта 2024,С 2019 года компания Huawei находится под жестким давлением в связи с введенными против нее санкциями США.
471,https://tass.ru/ekonomika/19938097,AFP: в парижских офисах Huawei прошли обыски09 февраля 2024,"AFP: в парижских офисах Huawei прошли обыски ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес AFP: в парижских офисах Huawei прошли обыски По данным агентства, причиной стали подозрения в нарушении профессиональной этики, включая взяточничество, превышение должностных полномочий и использование их в корыстных целях Редакция сайта ТАСС 08 февраля 2024, 17:04 ПАРИЖ, 8 февраля."
472,https://tass.ru/ekonomika/19938097,AFP: в парижских офисах Huawei прошли обыски09 февраля 2024,"Национальная финансовая прокуратура Франции начала предварительное расследование в отношении китайской компании Huawei, в столичных офисах прошли обыски."
473,https://tass.ru/ekonomika/19938097,AFP: в парижских офисах Huawei прошли обыски09 февраля 2024,Штаб-квартира французского подразделения Huawei располагается в коммуне Булонь-Бийанкур в западном пригороде Парижа.
474,https://tass.ru/ekonomika/19908967,Reuters: спрос на чипы ИИ вынудил Huawei замедлить производство смартфонов06 февраля 2024,"Reuters: спрос на чипы ИИ вынудил Huawei замедлить производство смартфонов ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Reuters: спрос на чипы ИИ вынудил Huawei замедлить производство смартфонов По информации агентства, компания стала использовать одно предприятие для производства как своих чипов Ascend AI, так и чипов Kirin Редакция сайта ТАСС 06 февраля 2024, 07:51 ЛОНДОН, 6 февраля."
475,https://tass.ru/ekonomika/19908967,Reuters: спрос на чипы ИИ вынудил Huawei замедлить производство смартфонов06 февраля 2024,Растущий спрос на чипы искусственного интеллекта (ИИ) вынудил китайского производителя электроники Huawei замедлить производство своих премиальных смартфонов Mate 60.
476,https://tass.ru/ekonomika/19908967,Reuters: спрос на чипы ИИ вынудил Huawei замедлить производство смартфонов06 февраля 2024,"По его информации, Huawei стала использовать одно предприятие для производства как своих чипов Ascend AI, так и чипов Kirin, которые используются ее конкурентом Apple."
477,https://tass.ru/ekonomika/19908967,Reuters: спрос на чипы ИИ вынудил Huawei замедлить производство смартфонов06 февраля 2024,"Как отмечают источники Reuters, Huawei отдала приоритет производству чипов Ascend перед чипами Kirin и поэтому замедлила производство смартфонов Mate 60."
478,https://tass.ru/ekonomika/19873903,СМИ: Huawei и JAC представят первый совместный электромобиль в четвертом квартале01 февраля 2024,"СМИ: Huawei и JAC представят первый совместный электромобиль в четвертом квартале ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес СМИ: Huawei и JAC представят первый совместный электромобиль в четвертом квартале По информации Yicai, им станет люксовый седан, который будет иметь характеристики, схожие с BMW 7-й серии Редакция сайта ТАСС 01 февраля 2024, 07:57 ШАНХАЙ, 1 февраля."
479,https://tass.ru/ekonomika/19873903,СМИ: Huawei и JAC представят первый совместный электромобиль в четвертом квартале01 февраля 2024,"Первый ""умный"" электромобиль совместной разработки компаний Huawei и JAC Motors будет представлен в четвертом квартале 2024 года."
480,https://tass.ru/ekonomika/19873903,СМИ: Huawei и JAC представят первый совместный электромобиль в четвертом квартале01 февраля 2024,"Партнерство с Huawei, слухи о котором циркулировали в течение нескольких месяцев, компания JAC Motors подтвердила в декабре 2023 года."
481,https://tass.ru/ekonomika/19873903,СМИ: Huawei и JAC представят первый совместный электромобиль в четвертом квартале01 февраля 2024,В этом партнерстве Huawei поставит автопроизводителю комплексные высокотехнологичные решения.
482,https://tass.ru/ekonomika/19814327,iPhone впервые стал самым продаваемым смартфоном в Китае в 2023 году25 января 2024,"Дополнительно в IDC обращают внимание на возвращение в конкурентную борьбу компании Huawei, которая в рассматриваемый период вырвалась в топ-5 компаний - производителей смартфонов после более чем двухлетнего отставания от основных игроков на рынке."
483,https://tass.ru/ekonomika/19716377,В Петербурге инвестиции в офисы для собственных нужд превысили 20 млрд рублей за три года12 января 2024,"Например, в 2021 году китайский производитель электроники Huawei купил деловой центр ""Кантемировский"" (50 тыс."
484,https://tass.ru/ekonomika/19514505,"США намерены принять ""самые решительные"" меры в отношении новых чипов КНР12 декабря 2023","США примут ""самые решительные"" меры в отношении новых чипов, разработанных китайской компанией Huawei для процессоров смартфонов модели Mate Pro 60."
485,https://tass.ru/ekonomika/19514505,"США намерены принять ""самые решительные"" меры в отношении новых чипов КНР12 декабря 2023","Технологическая компания Huawei попала в санкционный список правительства США и не может иметь доступ к передовым компонентам, необходимым для создания чипов."
486,https://tass.ru/ekonomika/19514505,"США намерены принять ""самые решительные"" меры в отношении новых чипов КНР12 декабря 2023","Однако новая модель ее смартфонов Mate Pro 60 поступила в продажу в августе и ""продемонстрировала, что производственные возможности Huawei оказались более гибкими, чем предполагалось изначально""."
487,https://tass.ru/ekonomika/19514505,"США намерены принять ""самые решительные"" меры в отношении новых чипов КНР12 декабря 2023","После этого глава Минторга США ""оказалась под растущим давлением"" со стороны законодателей-республиканцев, которые призывают полностью отрезать Huawei и ее предполагаемого партнера - китайскую компанию SMIC от доступа к американским товарам и технологиям."
488,https://tass.ru/ekonomika/19489629,"""Яндекс"" стал единственной компанией из РФ в рейтинге мировых лидеров развития ИИ08 декабря 2023","Китайские компании, такие как Tencent, Baidu и Huawei, также были оценены средним уровнем развития технологий ИИ."
489,https://tass.ru/ekonomika/19433719,"Приложение ""Ситидрайва"" пропало из App Store01 декабря 2023","Приложение по-прежнему доступно для скачивания в Google Play, Huawei AppGallery, Xiaomi и RuStore."
490,https://tass.ru/obschestvo/19395343,В Китае разработали компьютерный процессор нового поколения Loongson 3A600028 ноября 2023,"Однако эти рестрикции не помешали компании Huawei в этом году выпустить флагманский смартфон Huawei Mate 60 с чипом, который всего на несколько лет отстает от передовых американских разработок, сообщало агентство Bloomberg ."
491,https://tass.ru/obschestvo/19395343,В Китае разработали компьютерный процессор нового поколения Loongson 3A600028 ноября 2023,"МИД КНР после выхода смартфона Huawei заявил, что санкции, сдерживание и подавление не остановят развитие Китая, а только усилят его решимость и способность быть независимыми и самостоятельными в области научно-технологических инноваций."
492,https://tass.ru/opinions/19330179,МнениеМногосерийные отношения: какие результаты принесла встреча Си Цзиньпина и Джо Байдена20 ноября 2023,"Американский партнер пытается ограничить доступ китайцев к передовым технологиям, препятствуя одновременно продвижению китайской высокотехнологичной продукции — например, коммуникационного оборудования, производимого корпорациями Huawei и ZTI."
493,https://tass.ru/mezhdunarodnaya-panorama/19317239,Трюдо обсудил с Си Цзиньпином начало конструктивного диалога Канады и КНР18 ноября 2023,"В декабре 2018 года между Канадой и Китаем возникли дипломатические трения, связанные с задержанием в Ванкувере финансового директора компании Huawei Мэн Ваньчжоу, которой грозила депортация в США по обвинению в мошенничестве и нарушении американских антииранских санкций."
494,https://tass.ru/ekonomika/19286169,Экономика Нижегородской области выросла на 8% в 2023 году15 ноября 2023,"Пример такого подхода: тысячи ведущих инженеров-разработчиков после ухода ""Интел"" перешли в крупные российские IT-компании, и около 300 из них попали в Huawei"", - добавил губернатор."
495,https://tass.ru/mezhdunarodnaya-panorama/19219891,Китай готов урегулировать разногласия с Австралией07 ноября 2023,"Австралия стала одной из первых стран, выразивших озабоченность по поводу национальной безопасности из-за планов китайских компаний Huawei и ZTE создать в стране инфраструктуру 5G."
496,https://tass.ru/ekonomika/19219143,Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США07 ноября 2023,"Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США Общая сумма сделки составила около $61,83 млн Редакция сайта ТАСС 07 ноября 2023, 10:13 ПЕКИН, 7 ноября."
497,https://tass.ru/ekonomika/19219143,Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США07 ноября 2023,"Китайская технологическая компания Baidu оформила заказ на поставку чипов, архитектура которых предназначена для использования технологий искусственного интеллекта (ИИ), у национального производителя Huawei вместо ее традиционного американского поставщика Nvidia."
498,https://tass.ru/ekonomika/19219143,Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США07 ноября 2023,"По условиям соглашения с Huawei, компания поставит Baidu 1,6 тыс."
499,https://tass.ru/ekonomika/19219143,Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США07 ноября 2023,"Общая сумма заказа составила около 450 млн юаней ($61,83 млн), Huawei должна завершить поставки к концу 2023 года."
500,https://tass.ru/ekonomika/19219143,Reuters: Baidu заказала ИИ-чипы у Huawei вместо Nvidia из-за ограничений США07 ноября 2023,"Huawei сможет расширить свое присутствие на крупном внутреннем рынке, стоимость которого оценивается в $7 млрд."
501,https://tass.ru/proisshestviya/19121641,СМИ: Индия расследует возможное уклонение от налогов компаниями из КНР26 октября 2023,В их числе были Huawei и Xiaomi.
502,https://tass.ru/obschestvo/19110871,"Приложение для отслеживания БПЛА ""Радар.НФ"" скачали 257 тыс. человек25 октября 2023","В пресс-службе добавили, что ""Радар.НФ"" теперь доступно на онлайн-платформе Huawei - AppGallery."
503,https://tass.ru/ekonomika/19071155,СМИ: запрет США на поставки чипов осложнит ядерную и ракетную программы Китая20 октября 2023,"""Конечно, военным нужны суперкомпьютеры, ChatGPT и другие большие языковые модели на основе искусственного интеллекта, однако Китай разработал собственные аналоги этих чипов подобно тому, как Huawei представила [чип] Kirin 9000s"", - отметил он."
504,https://tass.ru/ekonomika/19071155,СМИ: запрет США на поставки чипов осложнит ядерную и ракетную программы Китая20 октября 2023,"По сообщению источников газеты, 7-нанометровые чипы Kirin 9000s от Huawei разработали на основе продукции американской Nvidia."
505,https://tass.ru/ekonomika/19062711,"В Подмосковье запустят вторую очередь бизнес-парка ""Гринвуд""19 октября 2023","Среди крупнейших резидентов - компании Huawei, Haier, China Unicom и другие китайские лидеры отраслей."
506,https://tass.ru/mezhdunarodnaya-panorama/18964271,СтатьяHuawei и уловки ХАМАС? Почему израильская разведка не заметила подготовки нападения11 октября 2023,Huawei и уловки ХАМАС?
507,https://tass.ru/mezhdunarodnaya-panorama/18964271,СтатьяHuawei и уловки ХАМАС? Почему израильская разведка не заметила подготовки нападения11 октября 2023,Почему израильская разведка не заметила подготовки нападения ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная В мире Статья Huawei и уловки ХАМАС?
