序号,来源URL,语句内容,关键词
1119,https://www.kommersant.ru/doc/4908657,"В нее вошли две флагманские модели HUAWEI MatePad Pro 10,8 дюйма и HUAWEI MatePad Pro 12,6 дюйма, а также более доступная HUAWEI MatePad 11",Huawei
1120,https://www.kommersant.ru/doc/4908657,"Выйти из полноэкранного режима






Развернуть на весь экран






Предыдущая фотография























                                                Фото:
                                                                                            Huawei
                                                                                    


















Huawei MatePad Pro 12,6

                                                Фото:
                                                                                            Huawei
                                                                                    


















Huawei MatePad Pro 10,8


                                                Фото:
                                                                                            Huawei
                                                                                    









Следующая фотография



1
                /
                3












                                                Фото:
                                                                                            Huawei
                                                                                    




Huawei MatePad Pro 12,6

                                                Фото:
                                                                                            Huawei
                                                                                    




Huawei MatePad Pro 10,8


                                                Фото:
                                                                                            Huawei
                                                                                    







Трое из ларца






Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




В обновленную линейку планшетов HUAWEI вошли три модели — лоукостер и два флагмана",Huawei
1121,https://www.kommersant.ru/doc/4908657,"HUAWEI MatePad 11 с дисплеем 10,95 дюйма и модулем Wi-Fi будет продаваться с одним объемом оперативной памяти — 6 Гб и тремя объемами внутренней памяти на выбор — 64 Гб, 128 Гб или 256 Гб",Huawei
1122,https://www.kommersant.ru/doc/4908657,"HUAWEI MatePad Pro с дисплеем 10,8 дюйма оснащен 8 Гб оперативной и 128 Гб внутренней памяти",Huawei
1123,https://www.kommersant.ru/doc/4908657,"HUAWEI MatePad Pro 12,6 дюйма имеет 8 Гб оперативной и 256 Гб внутренней памяти",Huawei
1124,https://www.kommersant.ru/doc/4908657,"Почти ноутбук






Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




Топовый HUAWEI MatePad Pro 12,6 дюйма имеет легкий корпус весом 609 г и толщиной 6,7 мм",Huawei
1125,https://www.kommersant.ru/doc/4908657,"С такими аудионастройками легкий HUAWEI MatePad Pro 12,6 становится идеальным устройством для просмотра видеоконтента",Huawei
1126,https://www.kommersant.ru/doc/4908657,"HUAWEI впервые оснастила планшет таким большим дисплеем — 12,6 дюйма",Huawei
1127,https://www.kommersant.ru/doc/4908657,"Каждый дисплей HUAWEI MatePad Pro 12,6 проходит калибровку, чтобы обеспечить точность цветопередачи E<0,5, а соответственно, и реалистичность, сопоставимую с профессиональными мониторами",Huawei
1128,https://www.kommersant.ru/doc/4908657,"Работа с изображениями будет легкой еще и потому, что планшет оснащен восьмиядерным процессором HUAWEI Kirin 9000E (1  Cortex-A77, 3,13 ГГц + 3  Cortex-A77, 2,54 ГГц + 4  Cortex-A55, 2,05 ГГц)",Huawei
1129,https://www.kommersant.ru/doc/4908657,"Фотографии — еще одна сильная сторона HUAWEI MatePad Pro 12,6",Huawei
1130,https://www.kommersant.ru/doc/4908657,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




Редактировать фотографии и видео, рисовать от руки будет удобно с помощью стилуса HUAWEI M-Pencil второго поколения, который поставляется вместе с клавиатурой Smart Magnetic Keyboard в «старшей» модели планшета",Huawei
1131,https://www.kommersant.ru/doc/4908657,"Стилус имеет встроенную технологию распознавания рукописного текста (HUAWEI FreeScript), преобразования таблиц (Instant Table) и фигур (Instant Shape)",Huawei
1132,https://www.kommersant.ru/doc/4908657,"Стилус и подключаемая клавиатура позволяют полноценно работать на HUAWEI MatePad Pro 12,6, как будто на персональном компьютере",Huawei
1133,https://www.kommersant.ru/doc/4908657,"При необходимости можно подключить планшет к ноутбуку Huawei, используя его как второй дисплей",Huawei
1134,https://www.kommersant.ru/doc/4908657,"Рисунки и заметки, сделанные с помощью HUAWEI M-Pencil, синхронизируются с ноутбуком в режиме реального времени",Huawei
1135,https://www.kommersant.ru/doc/4908657,"В таком режиме на HUAWEI MatePad Pro 12,6 можно работать длительное время, хоть целый день, благодаря батарее мощностью 10050 мА/ч",Huawei
1136,https://www.kommersant.ru/doc/4908657,"Второй флагман в линейке — HUAWEI MatePad Pro — отличается от старшего брата меньшей диагональю (10,8 дюйма) и аппаратной начинкой",Huawei
1137,https://www.kommersant.ru/doc/4908657,"К нему также можно заказать стилус и клавиатуру и работать с ноутбуком, используя функцию «Мультискрин» HUAWEI Share",Huawei
1138,https://www.kommersant.ru/doc/4908657,"Многозадачный лоукостер






Выйти из полноэкранного режима








Развернуть на весь экран













Huawei MatePad 11Фото: Huawei








Huawei MatePad 11Фото: Huawei




Чем удивляет обновленная линейка HUAWEI MatePad",Huawei
1139,https://www.kommersant.ru/doc/4908657,"Так, HUAWEI MatePad 11 поддерживает карту памяти на 1 ТБ (покупается отдельно)",Huawei
1140,https://www.kommersant.ru/doc/4908657,"Кроме того, MatePad 11 — это первый в истории планшет Huawei, поддерживающий максимальную частоту обновления экрана 120 Гц",Huawei
1141,https://www.kommersant.ru/doc/4908657,"Кроме того, планшет оснащен 4-канальной аудиосистемой с четырьмя динамиками и настройкой от Harman Kardon и аудиоэффектами Huawei Histen 7",Huawei
1142,https://www.kommersant.ru/doc/4908657,"Соединив планшет серии MatePad и ноутбук HUAWEI, пользователь получает возможность мгновенно перемещать файлы между устройствами, а также управлять планшетом с экрана ПК",Huawei
1143,https://www.kommersant.ru/doc/4908657,На ноутбук следует установить программу Huawei PC Manager версии 11,Huawei
1144,https://www.kommersant.ru/doc/4908657,20 июля Huawei в российском онлайн-магазине начинает принимать предварительные заказы на устройства,Huawei
1145,https://www.kommersant.ru/doc/5006106,"Финдиректор Huawei Мэн Ваньчжоу вернулась в Китай – Коммерсантъ






































































































































 


Реклама в «Ъ» www",Huawei
1146,https://www.kommersant.ru/doc/5006106,"2021, 18:11





                Финдиректор Huawei Мэн Ваньчжоу вернулась в Китай
            



Финансовый директор компании Huawei Мэн Ваньчжоу вернулась в Китай, после того как канадский суд освободил ее из-под домашнего ареста",Huawei
1147,https://www.kommersant.ru/doc/5089094,"Однако Xiaomi в этом квартале проиграла конкуренцию на китайском рынке, уступив третью позицию Honor — бренду, ранее принадлежавшему Huawei",Huawei
1148,https://www.kommersant.ru/doc/4671951,"Так, в декабре сообщалось, что украинские власти пообещали не использовать оборудование китайской Huawei в правительственных зданиях",Huawei
1149,https://www.kommersant.ru/doc/4671951,"Так, 23 декабря стало известно, что власти решили демонтировать все оборудование китайской компании Huawei, установленное в здании МИДа и других правительственных учреждениях",Huawei
1150,https://www.kommersant.ru/doc/4671951,"Он также напомнил, что ранее украинские власти отказались от сотрудничества с Huawei в проекте создания «умного города», отдав предпочтение американской Cisco",Huawei
1151,https://www.kommersant.ru/doc/5143014,"Huawei выкупит под исследовательский центр БЦ «Кантемировский» за 5 млрд рублей – Коммерсантъ Санкт-Петербург




































































































































 


Реклама в «Ъ» www",Huawei
1152,https://www.kommersant.ru/doc/5143014,"2021, 12:55





                Huawei выкупит под исследовательский центр БЦ «Кантемировский» за 5 млрд рублей
            



Китайский производитель электроники Huawei заключает сделку по выкупу бизнес-центра «Кантемировский» в Петроградской районе Санкт-Петербурга за 5 млрд рублей",Huawei
1153,https://www.kommersant.ru/doc/5143014,"Ранее Huawei пыталась приобрести под те же цели офис в московском БЦ «Новоспасский», но сделка не состоялась",Huawei
1154,https://www.kommersant.ru/doc/5143014,"Подробнее о сделке — в материале «Ъ» «Huawei разрабатывает Петроградку»













































 






























Лента

















































































Вся лента







Лента










Загрузка новости",Huawei
1155,https://www.kommersant.ru/doc/5018009,"«К наиболее крупным партнерам ННГУ можно отнести предприятия госкорпорации «Росатом», Российские железные дороги и многочисленные предприятия IT-отрасли, в числе последних выделю Intel и Huawei», — говорит господин Ширяев",Huawei
1156,https://www.kommersant.ru/doc/5018009,"В этом году в ВШЭ стартовала магистерская программа Master of Computer Vision», разработанная нижегородскими программистами и экспертами в индустрии компьютерного зрения Huawei, Itseez3D, Intel, Harman, Xperience",Huawei
1157,https://www.kommersant.ru/doc/4654240,"В Huawei ограничились заверением, что компания исполнит закон о предустановке",Huawei
1158,https://www.kommersant.ru/doc/4695114,"Одним из мировых лидеров на рынке информационно-коммуникационных услуг, присутствующих на Урале и охвативших все отрасли бизнеса, является Huawei Enterprise — подразделение Huawei, ориентированное на корпоративный сегмент рынка",Huawei
1159,https://www.kommersant.ru/doc/4695114,"О том, какие технологии готова предложить компания Huawei уральским предприятиям для эффективного решения поставленных бизнес-задач, рассказали заместитель генерального директора Huawei Enterprise в России Александр Столяров и руководитель группы региональных продаж Huawei Enterprise в России Владислав Микшевич",Huawei
1160,https://www.kommersant.ru/doc/4695114,"Выйти из полноэкранного режима








Развернуть на весь экран



























— Как вы оцениваете итоги работы Huawei Enterprise в России, и на Урале в частности, в 2020 году",Huawei
1161,https://www.kommersant.ru/doc/4695114,— Запросы на какие проекты Huawei Enterprise получала чаще всего на Урале,Huawei
1162,https://www.kommersant.ru/doc/4695114,— Можете назвать примеры реализованных проектов с использованием технологии Huawei,Huawei
1163,https://www.kommersant.ru/doc/4695114,"Кроме того, наши технологии востребованы в финансовым секторе и ритейле, где активно внедряются системы хранения данных и сетевое оборудование Huawei",Huawei
1164,https://www.kommersant.ru/doc/4695114,За 5 лет интенсивной работы Huawei Enterprise на Урале нам удалось в той или иной степени охватить все отрасли,Huawei
1165,https://www.kommersant.ru/doc/4695114,"Хотя, стоит отметить, что хорошая совместимость оборудования Huawei с другими производителями часто позволяет нам успешно организовывать пилотные проекты, по результатам которых заказчики как правило принимают решение о постепенном расширении линейки Huawei в их ИКТ-инфраструктуре",Huawei
1166,https://www.kommersant.ru/doc/4695114,"Помимо организации тестирований, внедрений и технической поддержки оборудования значительное внимание мы уделяем развитию в регионах экосистемы Huawei Enterprise",Huawei
1167,https://www.kommersant.ru/doc/4695114,— Что вы подразумеваете под экосистемой Huawei Enterprise,Huawei
1168,https://www.kommersant.ru/doc/4695114,Это политика Huawei во всем мире,Huawei
1169,https://www.kommersant.ru/doc/4695114,Активный рост популярности бренда Huawei на российском рынке и увеличение количества проектов приводит к закономерной необходимости подготовки дополнительных специалистов,Huawei
1170,https://www.kommersant.ru/doc/4695114,"В течение 2020 года благодаря массовому уходу в онлайн, курсы по технологиям Huawei были востребованы в гораздо большем объеме",Huawei
1171,https://www.kommersant.ru/doc/4695114,"— Насколько сейчас востребованы специалисты, способные работать с технологиями Huawei",Huawei
1172,https://www.kommersant.ru/doc/4695114,"Мы открываем ИКТ-Академии Huawei на базе крупнейших региональных учебных заведений, в том числе: Курганского государственного университета, Магнитогорского государственного технического университета, Сургутского государственного университета, Тюменского государственного университета, Уральского радиотехнического колледжа им",Huawei
1173,https://www.kommersant.ru/doc/4695114,В этих учебных заведениях совместно с руководством вузов мы дорабатываем учебные программы и внедряем в них курсы по обучению технологиям Huawei,Huawei
1174,https://www.kommersant.ru/doc/4695114,"Кстати, на Урале много заказчиков и их партнеров, которые уже используют технологии Huawei",Huawei
1175,https://www.kommersant.ru/doc/4919291,"Как узнать, что я с VoLTE
Главные производители смартфонов с поддержкой VoLTE сегодня — Huawei, Samsung, Xiaomi и Apple",Huawei
1176,https://www.kommersant.ru/doc/5031380,"2021, 14:33





                «СХД способы физически противостоять стихиям»
            

                Александр Леви — о системах хранения данных Huawei
            



Обозреватель “Ъ FM” Александр Леви рассказывает о характеристиках OceanStor Dorado",Huawei
1177,https://www.kommersant.ru/doc/5031380,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




Хранение данных, без сомнений, относится к критическим бизнес-процессам",Huawei
1178,https://www.kommersant.ru/doc/5031380,"Владельцам систем хранения данных Huawei OceanStor Dorado доступен автоматизированный мониторинг, реализованный силами искусственного интеллекта",Huawei
1179,https://www.kommersant.ru/doc/5031380,"Речь идет не об информации клиента, которая хранится на твердотельных дисках Huawei OceanStor Dorado",Huawei
1180,https://www.kommersant.ru/doc/5031380,Также решения Huawei противостоят землетрясению,Huawei
1181,https://www.kommersant.ru/doc/5031380,Так что разработка Huawei готова и к воздействию невидимых космических частиц,Huawei
1182,https://www.kommersant.ru/doc/4793731,"Huawei привезла в Россию обновленные ноутбуки MateBook D – Коммерсантъ









































































































































 


Реклама в «Ъ» www",Huawei
1183,https://www.kommersant.ru/doc/4793731,"2021, 20:38





                Huawei привезла в Россию обновленные ноутбуки MateBook D
            



Компания Huawei анонсировала выход на российский рынок новых ноутбуков семейства MateBook D, продажи которых начнутся в мае",Huawei
1184,https://www.kommersant.ru/doc/4793731,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




В продаже появятся три устройства, отличающихся как диагональю экрана, так и типом процессора",Huawei
1185,https://www.kommersant.ru/doc/4793731,В режиме «Мультискрин» Huawei Share с помощью ноутбука можно работать с мобильными приложениями на подключенных смартфонах Huawei,Huawei
1186,https://www.kommersant.ru/doc/5027628,"2021, 18:14





                «Основным требованием является надежность»
            

                Эксперт по системам хранения данных Huawei Денис Дубинин — в программе «Цели и средства»
            



На что стоит обращать внимание компаниям при выборе способа хранения данных",Huawei
1187,https://www.kommersant.ru/doc/5027628,Обозреватель “Ъ FM” Александр Леви обсудил эти и другие вопросы с экспертом по системам хранения данных компании Huawei Денисом Дубининым,Huawei
1188,https://www.kommersant.ru/doc/5027628,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




— Если я, например, руководитель компании или корпорации, и мне выдали на работе флешку, это корпоративная система хранения данных",Huawei
1189,https://www.kommersant.ru/doc/5027628,"— Расскажите, как решает эти вопросы Huawei",Huawei
1190,https://www.kommersant.ru/doc/5154695,"Лидерство в сегменте впервые с 2015 года вернул Samsung, потеснивший Huawei",Huawei
1191,https://www.kommersant.ru/doc/5154695,"На расстановку сил повлияли имиджевые сложности Huawei и проблемы с логистикой, из-за которых с рынка ушли небольшие дешевые бренды, отмечают эксперты",Huawei
1192,https://www.kommersant.ru/doc/5154695,"В 2016 году лидером продаж был Irbis, в 2017 году — Lenovo, а в 2018–2020 годах — Huawei, отметили в ритейлере",Huawei
1193,https://www.kommersant.ru/doc/5154695,"По данным МТС, самыми популярными брендами в натуральном выражении в 2021 году стали Samsung, Apple, Lenovo и Huawei",Huawei
1194,https://www.kommersant.ru/doc/5154695,"«Сказываются и имиджевые проблемы Huawei, смартфоны которого почти перестали продавать в РФ с весны»,— добавляет эксперт",Huawei
1195,https://www.kommersant.ru/doc/5005484,"2021, 16:46





                «Ускорение цифровизации за счет непрерывных инноваций»
            

                Эрик Сюй, Huawei
            



На открытии ежегодного флагманского мероприятия Huawei для мировой ИКТ-отрасли — HUAWEI CONNECT 2021 — со вступительной речью на тему «Ускорение цифровизации за счет непрерывных инноваций» выступил действующий председатель правления компании Huawei Эрик Сюй",Huawei
1196,https://www.kommersant.ru/doc/5005484,"Как отметил г-н Сюй, помощь отраслям в переходе на цифровые технологии — это важнейший аспект миссии Huawei по обеспечению доступа к цифровым технологиям для каждого человека, дома и организации и построению мира, в котором технологии связи и искусственного интеллекта используются по максимуму",Huawei
1197,https://www.kommersant.ru/doc/5005484,"Выйти из полноэкранного режима








Развернуть на весь экран













Huawei








Huawei




«Цифровое развитие опирается на цифровые технологии,— заявил Эрик Сюй",Huawei
1198,https://www.kommersant.ru/doc/5005484,"Затем г-н Сюй рассказал об успехах, которых достигла Huawei в этих трех направлениях, о мерах, которые принимает компания для обеспечения низкоуглеродного развития, а также о том, куда движется отрасль в целом",Huawei
1199,https://www.kommersant.ru/doc/5005484,"Эрик Сюй упомянул о HUAWEI CLOUD — облачном сервисе компании, который был запущен всего четыре года назад",Huawei
1200,https://www.kommersant.ru/doc/5005484,сервисов на площадке HUAWEI CLOUD Marketplace,Huawei
1201,https://www.kommersant.ru/doc/5005484,"Г-н Сюй также объявил о запуске первого в отрасли распределенного облачного сервиса под названием UCS (Ubiquitous Cloud-native Service, повсеместный облачный сервис), доступного в HUAWEI CLOUD",Huawei
1202,https://www.kommersant.ru/doc/5005484,"Huawei планирует с помощью UCS предоставить предприятиям единую среду использования облачных приложений, не ограниченных географическими, межоблачными или сетевыми ограничениями, тем самым ускоряя цифровое преобразование во всех отраслях",Huawei
1203,https://www.kommersant.ru/doc/5005484,"Полноценный портфель ИИ-решений Huawei для всех сценариев, введенный в действие еще в 2018 году, также развивается в соответствии с планами компании",Huawei
1204,https://www.kommersant.ru/doc/5005484,"Между тем кластер Atlas 900, а также облачные сервисы, работающие на его основе, в настоящее время обслуживают более 300 предприятий, поддерживая обучение множества моделей, включая большие модели HUAWEI CLOUD Pangu",Huawei
1205,https://www.kommersant.ru/doc/5005484,HUAWEI CLOUD ModelArts сделал разработку ИИ-приложений невероятно простой за счет полнофункциональных сервисов на основе сценариев,Huawei
1206,https://www.kommersant.ru/doc/5005484,Г-н Сюй также представил инновации компании Huawei в области сетевых технологий,Huawei
1207,https://www.kommersant.ru/doc/5005484,"Чтобы решить эту проблему, компания Huawei разрабатывает инновационные решения для глобальных сетей, основанные на концепции автономной управляемой сети (ADN)",Huawei
1208,https://www.kommersant.ru/doc/5005484,"Г-н Сюй пояснил, как Huawei с помощью цифровых технологий поддерживает низкоуглеродное развитие в рамках мировых инициатив по установлению пиковых значений выбросов CO2 и достижению углеродной нейтральности",Huawei
1209,https://www.kommersant.ru/doc/5005484,"В частности, Huawei фокусирует свои усилия на трех ключевых инициативах:
Инвестиции в энергосберегающие технологии и соответствующие инновации для выпуска более энергоэффективных ИКТ-продуктов с целью снижения выбросов углерода ИКТ-отраслью",Huawei
1210,https://www.kommersant.ru/doc/5005484,"Чжан Пинъань, генеральный директор облачного бизнес-подразделения и президент направления потребительских облачных сервисов компании Huawei, подробно рассказал о стратегических инициативах HUAWEI CLOUD и представил на мероприятии новые услуги и продукты",Huawei
1211,https://www.kommersant.ru/doc/5005484,"— HUAWEI CLOUD объединяет наших клиентов и партнеров и позволяет им погрузиться в цифровые технологии, изучить потенциал концепции “Все как услуга”, в которую входят “Инфраструктура как услуга”, обеспечивающая глобальную доступность, “Технология как услуга”, обеспечивающая гибкость инноваций, а также “Экспертные знания как услуга”, использующиеся для совместного совершенствования»",Huawei
1212,https://www.kommersant.ru/doc/5005484,"Г-н Чжан анонсировал два новых подразделения в Мексике и китайском Уланчабе, а также объявил о запуске 10 новых облачных сервисов HUAWEI CLOUD",Huawei
1213,https://www.kommersant.ru/doc/5005484,"Анонс касался MacroVerse — HUAWEI CLOUD aPaaS, OptVerse AI Solver, HUAWEI CLOUD Stack 8",Huawei
1214,https://www.kommersant.ru/doc/5005484,Они рассказали о своем опыте совместных с Huawei инноваций в рамках цифрового преобразования их компаний,Huawei
1215,https://www.kommersant.ru/doc/5005484,"HUAWEI CLOUD OptVerse AI Solver помогает нам повысить скорость планирования более чем в 100 раз на основе десятков миллионов переменных и ограничений, максимально повысить эффективность планирования ресурсов и вывести производительность труда на самый высокий уровень»",Huawei
1216,https://www.kommersant.ru/doc/4793471,"Продажи Huawei падают второй квартал подряд – Коммерсантъ








































































































































 


Реклама в «Ъ» www",Huawei
1217,https://www.kommersant.ru/doc/4793471,"2021, 16:02





                Продажи Huawei падают второй квартал подряд
            



Продажи компании Huawei в первом квартале текущего года упали на 16,5% по сравнению с аналогичным периодом 2020 года и составили 152,2 млрд юаней ($23,5 млрд)",Huawei
1218,https://www.kommersant.ru/doc/4793471,"Публикуя отчетность, руководство Huawei предупредило, что и весь 2021 год будет для компании непростым",Huawei
1219,https://www.kommersant.ru/doc/4793471,"За падением продаж стоят проблемы подразделения Huawei по производству потребительской продукции, самого прибыльного подразделения китайской компании",Huawei
1220,https://www.kommersant.ru/doc/4793471,"Как уже сообщал “Ъ”, в России в первом квартале поставки смартфонов Huawei сократились до исчезающе малых 1,3%",Huawei
1221,https://www.kommersant.ru/doc/4793471,"Комментируя отчетность Huawei изданию South China Morning Post, аналитик компании IDC Уилл Вонг отметил: «Снижение соответствует ожиданиям, учитывая важную роль потребительского бизнеса компании и то, как торговый запрет США сказался на продажах смартфонов в мире",Huawei
1222,https://www.kommersant.ru/doc/4793471,"Текущий год станет решающим для восстановления, особенно при поддержке автомобильного и облачного подразделений, огромный размер рынка “умных“ автомобилей дает Huawei возможность компенсировать потери от смартфонов»",Huawei
1223,https://www.kommersant.ru/doc/4927549,"2021, 19:51





                «Все достижения прогресса — скорее в массы»
            

                Александр Леви — о новинках Motorola и Huawei
            



Обозреватель “Ъ FM” Александр Леви рассказывает о флагманских моделях смартфонов, которые будут представлены в России",Huawei
1224,https://www.kommersant.ru/doc/4927549,"Одновременно с тем как Motorola занимается демократизацией этих наработок, компания Huawei показала свой флагман P50 Pro",Huawei
1225,https://www.kommersant.ru/doc/4927549,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




Производитель заверил, что над качеством картинки совместно работают десятиканальный мультиспектральный датчик, оптика Huawei XD, процессор изображений XD Fusion Pro Image Engine и другие инновационные технологии",Huawei
1226,https://www.kommersant.ru/doc/4927549,Пока же сыпать междометиями можно от одного внешнего вида блока камер Huawei P50 Pro,Huawei
1227,https://www.kommersant.ru/doc/4926876,"В Канаде, как ожидается, Верховный суд провинции Британская Колумбия проведет слушания об экстрадиции в США финансового директора компании Huawei Мэн Ваньчжоу",Huawei
1228,https://www.kommersant.ru/doc/4818192,"Huawei вывел на рынок ноутбук MateBook 16 – Коммерсантъ






































































































































 


Реклама в «Ъ» www",Huawei
1229,https://www.kommersant.ru/doc/4818192,"2021, 12:58





                Huawei вывел на рынок ноутбук MateBook 16
            



Новый ноутбук Huawei MateBook 16 по дизайну напоминает MacBook Pro, но по использованным технологиям сильно отличается от продукции Apple, отмечает портал Notebookcheck",Huawei
1230,https://www.kommersant.ru/doc/4818192,"Новинка Huawei получила интегрированный в кнопку включения сканер отпечатка пальца, встроенную в клавиатуру веб-камеру 720p, набор портов (по два USB-C и USB-A), разъем HDMI и 3,5-мм аудиовыход для наушников",Huawei
1231,https://www.kommersant.ru/doc/4818192,"Первым рынком для Huawei MateBook 16 стал Китай, где ноутбук поступил в продажу по цене около $975",Huawei
1232,https://www.kommersant.ru/doc/5006256,"ru/ad



















Коммерсантъ















                        Вход
                    










Коммерсантъ FM




































Закрыть меню



                Меню сайта
            





Закрыть





















































Газета


Weekend


Автопилот


Радио


Подписка


Регионы




Экономика


Политика


Мир


Бизнес


Финансы


Потребительский рынок


Телекоммуникации


Общество


Происшествия


Культура


Спорт


HyperТекст


Игры 




Партнерские проекты


Review


Недвижимость


Инвестиции


Карьера


Технологии


Здоровье +


Сомелье


Ответственный бизнес


Страна


Деньги


Наука


Стиль


Энциклопедия красоты


Приложения




Конференции


Клуб


Регата


Академия


Юридический рейтинг


Банкротства


Картотека


Фотоагентство


Редакция


Реклама




Темы


Тенденции


Мультимедиа


Интервью


Справочники


Самое читаемое


Спецпроекты


E-mail рассылки



«Коммерсантъ» для Android
Скачать приложение


RuStore



AppGallery














Москва


Санкт-Петербург


Воронеж


Екатеринбург


Ижевск


Казань


Краснодар


Красноярск


Нижний Новгород


Новороссийск


Новосибирск


Пермь


Ростов-на-Дону


Самара


Саратов


Сочи


Ставрополь


Уфа


Челябинск


Ярославль


















Предыдущая страница






$ 76,91


€ 91,11


¥ 10,98


IMOEX 2776,31


Олимпиада–2026
Переговоры в ОАЭ
Дело Эпштейна
Отношения РФ и США
Валютный прогноз
Обзор законов в 2026 году
Гренландия
«Совет мира»
Календарь автомобилиста
Колесников о Путине
Экономика РФ
«Ъ-Хронограф»
Санкции
США и Украина
Генератор Медведева
Наука
Тесты «Ъ»
Эксклюзивы «Ъ»
Команда Трампа
Книга об истории «Ъ»
Тенденции
Стиль









Следующая страница

































































Задержание финдиректора Huawei



26",Huawei
1233,https://www.kommersant.ru/doc/5006256,"2021, 17:18





                Китай своих не сдает
            

                Трехлетняя эпопея с задержанием в Канаде финдиректора Huawei завершилась хэппи-эндом
            



Конфликт между Вашингтоном и Пекином, вызванный судебным преследованием в США топ-менеджера китайской корпорации Huawei Мэн Ваньчжоу, завершен",Huawei
1234,https://www.kommersant.ru/doc/5006256,"Выйти из полноэкранного режима








Развернуть на весь экран













Мэн ВаньчжоуФото: Jin Liwang / Xinhua, Reuters








Мэн ВаньчжоуФото: Jin Liwang / Xinhua, Reuters




Новость о том, что дипломатическая и судебная битва за освобождение финансового директора телекоммуникационного гиганта Huawei, 49-летней Мэн Ваньчжоу завершилась победой Пекина, стала в эти выходные одной из главных в КНР",Huawei
1235,https://www.kommersant.ru/doc/5006256,"Проведя около трех лет под домашним арестом в канадском Ванкувере, Мэн Ваньчжоу — топ-менеджер Huawei и дочь основателя компании, китайского миллиардера Жэнь Чжэнфэя была освобождена в субботу по решению Верховного суда канадской провинции Британская Колумбия, который прекратил в субботу процедуру ее экстрадиции в США",Huawei
1236,https://www.kommersant.ru/doc/5006256,"Благополучная размеренная жизнь финдиректора компании Huawei, казалось, не сулившая ей никаких неприятностей, круто изменилась 1 декабря 2018 года, когда Мэн Ваньчжоу была задержана канадскими правоохранительными органами в аэропорту Ванкувера во время пересадки на другой рейс",Huawei
1237,https://www.kommersant.ru/doc/5006256,"Финансовый директор Huawei, в частности, обвинялась в попытке реализовать мошенническую схему платежей в обход санкций против Тегерана, которую использовал филиал компании Huawei Skycom, осуществляя трансакции через банк HSBC",Huawei
