序号,链接,标题,匹配语料
1713,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"Они касаются того, что дочерние структуры Huawei якобы пытались незаконно получить данные об автоматизированном оборудовании, которое американская компания T-Mobile применяла для тестирования различных систем смартфонов."
1714,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,Федеральные власти США предъявили китайской компании Huawei новые обвинения в попытках получить мошенническим путем технологические разработки американских компаний.
1715,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"Huawei и ее дочерние структуры якобы нарушали соглашения о неразглашении информации с другими компаниями, принимали на работу их сотрудников и получали от них конфиденциальные сведения."
1716,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"Минюст США подчеркнул, что также представил суду новую информацию о якобы имевшем место нарушении Huawei санкций против КНДР."
1717,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,Обвинения в Нью-Йорке и Сиэтле Представители Минюста США в январе 2019 предъявили в Нью-Йорке Huawei и ее дочерним структурам обвинения в ряде преступлений.
1718,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"По утверждению властей США, Huawei и ее структуры ""вступали в сговор"" и прибегали к мошенничеству с целью ""присвоения высоких технологий"" неких американских компаний."
1719,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,США Задержание финансового директора Huawei © Информационное агентство ТАСС Свидетельство о регистрации СМИ №03247 выдано 02 апреля 1999 г.
1720,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,Читайте также США против Huawei.
1721,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"В обвинительном заключении говорится, что сотрудники Huawei предоставляли американским следователям заведомо ложную информацию об указанной деятельности."
1722,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"В него, в частности, добавлен новый пункт обвинения в отношении Huawei."
1723,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,Власти США тогда же предъявили Huawei другие обвинения в Сиэтле (штат Вашингтон).
1724,https://tass.ru/mezhdunarodnaya-panorama/7758273,Власти США подали новое обвинительное заключение против Huawei и ее финдиректора14 февраля 2020,"Компания Huawei, являющаяся одним из ведущих китайских производителей смартфонов, ранее отрицала все обвинения."
1725,https://tass.ru/obschestvo/7754865,"Фонд ""Сколково"" не подтвердил информацию о сотрудничестве с Гарвардским университетом13 февраля 2020","В частности, министерство намерено получить данные, касающиеся возможных связей университета с Фондом ""Сколково"", ""Лабораторией Касперского"", китайскими компаниями Huawei и ZTE, а также рядом других структур."
1726,https://tass.ru/mezhdunarodnaya-panorama/7749333,WSJ: Гарвард обязали отчитаться о связях с Россией,"Министерство также намерено получить данные, касающиеся возможных связей университета с Фондом ""Сколково"", ""Лабораторией Касперского"", китайскими компаниями Huawei и ZTE, а также рядом других структур."
1727,https://tass.ru/ekonomika/7748349,Huawei опровергла заявления о доступе к данным пользователей мобильных сетей13 февраля 2020,"Ранее газета The Wall Street Journal заявила , что компания Huawei на протяжении почти 10 лет имела доступ к личным данным пользователей мобильных сетей по всему миру."
1728,https://tass.ru/ekonomika/7748349,Huawei опровергла заявления о доступе к данным пользователей мобильных сетей13 февраля 2020,"Китайская телекоммуникационная корпорация Huawei в среду опровергла выдвинутые американской газетой The Wall Street Journal заявления о том, что компания могла на протяжении 10 лет тайно иметь доступ к данным пользователей мобильных сетей по всему миру."
1729,https://tass.ru/ekonomika/7748349,Huawei опровергла заявления о доступе к данным пользователей мобильных сетей13 февраля 2020,В связи с этим Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности.
1730,https://tass.ru/ekonomika/7748349,Huawei опровергла заявления о доступе к данным пользователей мобильных сетей13 февраля 2020,"Что не так с хранением персональных данных ""Huawei никогда не имела и никогда не будет иметь тайного доступа к телекоммуникационным сетям, а также у нас никогда не будет возможности получить его."
1731,https://tass.ru/ekonomika/7740075,WSJ: Huawei более 10 лет тайно имела доступ к данным пользователей мобильных сетей12 февраля 2020,В связи с этим Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности.
1732,https://tass.ru/ekonomika/7740075,WSJ: Huawei более 10 лет тайно имела доступ к данным пользователей мобильных сетей12 февраля 2020,Китайская телекоммуникационная корпорация Huawei могла на протяжении 10 лет тайно получать доступ к данным пользователей мобильных сетей по всему миру.
1733,https://tass.ru/ekonomika/7740075,WSJ: Huawei более 10 лет тайно имела доступ к данным пользователей мобильных сетей12 февраля 2020,"В случае с Huawei, утверждает издание, этот принцип был нарушен."
1734,https://tass.ru/ekonomika/7740075,WSJ: Huawei более 10 лет тайно имела доступ к данным пользователей мобильных сетей12 февраля 2020,"Читайте также В чем обвиняли Huawei По их информации, производители телекоммуникационного оборудования обязаны настраивать его таким образом, чтобы лишь правоохранительные органы той или иной страны могли в случае необходимости получать доступ к данным пользователей мобильных операторов, использующих его системы."
1735,https://tass.ru/ekonomika/7740075,WSJ: Huawei более 10 лет тайно имела доступ к данным пользователей мобильных сетей12 февраля 2020,"Так, отмечает The Wall Street Journal, на протяжении почти 10 лет Huawei имела доступ к личным данным пользователей мобильных сетей по всему миру."
1736,https://tass.ru/ekonomika/7727763,СтатьяВыгодно ли взять смартфон по подписке? В рассрочку? Сдать в трейд-ин? Разберем на примерах11 февраля 2020,"Еще через подписку вы подсаживаетесь на бренд производителя (в чем и выгода для него), впрочем, это подходит тем, кто всегда пользуется только iPhone или только Sansung/Huawei и не хочет ничего менять."
1737,https://tass.ru/ekonomika/7727181,Times: запрет на оборудование Huawei для 5G обойдется британским компаниям в $1,"Почему союзники США выбирают Huawei По их данным, такие операторы как BT Group, Vodafone и Three столкнутся со значительными дополнительными расходами при удалении оборудования Huawei и его замене в своих сетях."
1738,https://tass.ru/ekonomika/7727181,Times: запрет на оборудование Huawei для 5G обойдется британским компаниям в $1,"Полный запрет Лондона на использование оборудования китайской корпорации Huawei в развертывании сетей связи 5G, на чем настаивает Вашингтон, обойдется ведущим британским телекоммуникационным компаниям в £1,5 млрд ($1,93 млрд)."
1739,https://tass.ru/ekonomika/7727181,Times: запрет на оборудование Huawei для 5G обойдется британским компаниям в $1,Корпорация Huawei была основана в 1987 году.
1740,https://tass.ru/ekonomika/7727181,Times: запрет на оборудование Huawei для 5G обойдется британским компаниям в $1,При этом наибольшие потери понесет британский телекоммуникационный холдинг BT Group - крупнейший пользователь оборудования Huawei для 4G.
1741,https://tass.ru/ekonomika/7727181,Times: запрет на оборудование Huawei для 5G обойдется британским компаниям в $1,"Президент США Дональд Трамп предупредил премьер-министра Соединенного Королевства Бориса Джонсона, что контракт Великобритании с Huawei создаст большую угрозу ее национальной безопасности."
1742,https://tass.ru/ekonomika/7727181,Times: запрет на оборудование Huawei для 5G обойдется британским компаниям в $1,"Британский кабинет министров в конце января постановил, что компания Huawei, хотя и является ""очень рискованным поставщиком"", тем не менее может быть привлечена к развитию телекоммуникационной инфраструктуры страны, но с рядом ограничений."
1743,https://tass.ru/ekonomika/7723829,Минкомсвязь предложила правила сертификации оборудования для Wi-Fi 610 февраля 2020,"Как сообщал ранее ""Коммерсантъ"" , сертификация устройств с Wi-Fi 6 в России необходима прежде всего Apple, Samsung и Huawei, которые осенью 2019 года обращались в Минкомсвязь с просьбой ускорить работу в этом направлении."
1744,https://tass.ru/ekonomika/7721751,Китай предостерег Францию от дискриминационных мер в отношении Huawei10 февраля 2020,"По его данным, во французских СМИ появилась информация о готовящихся рестрикциях, в число которых входит запрет на использование оборудования Huawei при внедрении 5G в ряде крупных городов государства."
1745,https://tass.ru/ekonomika/7721751,Китай предостерег Францию от дискриминационных мер в отношении Huawei10 февраля 2020,"Фактически речь идет о создании юридической базы для ограничения доступа к работе по созданию европейской системы 5G для таких компаний, как, например, Huawei."
1746,https://tass.ru/ekonomika/7721751,Китай предостерег Францию от дискриминационных мер в отношении Huawei10 февраля 2020,"Корпорация оказалась под угрозой международных экономических санкций после того, как США и Австралия обвинили ее в техническом шпионаже и сборе секретных данных с помощью оборудования Huawei, используемого в разных странах мира."
1747,https://tass.ru/ekonomika/7721751,Китай предостерег Францию от дискриминационных мер в отношении Huawei10 февраля 2020,"Посольство КНР во Франции выразило обеспокоенность в связи с предполагаемым намерением этой страны ввести меры, ограничивающие доступ к созданию китайской компанией Huawei систем мобильной связи пятого поколения (5G) на ее территории."
1748,https://tass.ru/ekonomika/7721751,Китай предостерег Францию от дискриминационных мер в отношении Huawei10 февраля 2020,"Президент Эмманюэль Макрон и другие представители французских властей неоднократно подтверждали, что в касающихся 5G вопросах Франция не будет вводить дискриминационные меры в отношении той или иной страны или компании и не будет исключать Huawei."
1749,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Ноутбуки Huawei MateBook D 14 и Huawei D 15 имеют диагональ экрана 14 и 15,6 дюйма, соответственно, и оснащены дисплеем FullView."
1750,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Новые ноутбуки построены на базе мощного процессора AMD Ryzen 5 3500U, обеспечивающего большую производительность, чем предшественник Core i5-8250U в линейке Huawei MateBook D."
1751,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Предзаказ на серию ультралегких ноутбуков Huawei MateBook D 14 и Huawei MateBook D 15 начинается в России в пятницу, 7 февраля."
1752,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Кроме того, новая линейка устройств Huawei обладает достаточно легким весом - 1,38 и 1,53 кг."
1753,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Также в моделях Huawei MateBook D 14 и Huawei MateBook D 15 есть встроенный сканер отпечатков пальцев, отдельный модуль для защиты персональных данных и фронтальная камера, спрятанная в клавиатуру и активируемая по запросу пользователя."
1754,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Другой особенностью ноутбуков Huawei является технология Huawei Share (функция ""Мультискрин"") - кроссплатформенное беспроводное соединение между компьютером и телефоном."
1755,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"В России ноутбуки Huawei MateBook D 14 и D 15 поступят в продажу с 14 февраля по рекомендованной розничной цене 47 990 рублей и 44 990 рублей, соответственно."
1756,https://tass.ru/ekonomika/7702901,В России начинается предзаказ ноутбуков Huawei MateBook D 14 и Huawei MateBook D 1507 февраля 2020,"Как говорится в сообщении компании Huawei, официальный старт продаж новых устройств на российском рынке состоится через неделю - 14 февраля."
1757,https://tass.ru/ekonomika/7702821,В России начались продажи флагмана Huawei Mate 30 Pro с альтернативой сервисам Google07 февраля 2020,"Продажи нового флагманского смартфона Huawei Mate 30 Pro на собственной экосистеме без сервисов Google начались в России в пятницу, 7 февраля."
1758,https://tass.ru/ekonomika/7702821,В России начались продажи флагмана Huawei Mate 30 Pro с альтернативой сервисам Google07 февраля 2020,"Всего в течение нескольких месяцев было организовано несколько подобных акций и продано 700 смартфонов"", - добавили представители Huawei."
1759,https://tass.ru/ekonomika/7702821,В России начались продажи флагмана Huawei Mate 30 Pro с альтернативой сервисам Google07 февраля 2020,"В Huawei отмечают, что в ходе первой волны предзаказа, стартовавшей 25 ноября 2019 года на сайте официального онлайн-магазина Huawei, компания получила более 6 тыс."
1760,https://tass.ru/ekonomika/7702821,В России начались продажи флагмана Huawei Mate 30 Pro с альтернативой сервисам Google07 февраля 2020,"Линейка Huawei Mate 30 построена на базе открытой версии операционной системы Android 10, имеет собственный ""Huawei Браузер"" и магазин приложений Huawei AppGallery."
1761,https://tass.ru/ekonomika/7702821,В России начались продажи флагмана Huawei Mate 30 Pro с альтернативой сервисам Google07 февраля 2020,"Huawei Mate 30 Pro можно приобрести на сайте онлайн-магазина Huawei, в фирменных магазинах компании по всей стране, а также в сетях DNS и ""М."
1762,https://tass.ru/ekonomika/7702821,В России начались продажи флагмана Huawei Mate 30 Pro с альтернативой сервисам Google07 февраля 2020,Huawei Mate 30 Pro - первый смартфон компании с собственными мобильными сервисами Huawei (HMS) и без предустановленных сервисов Google.
1763,https://tass.ru/ekonomika/7705281,Генпрокурор США призвал Вашингтон предотвратить доминирование Huawei в сфере 5G07 февраля 2020,В связи с этим Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности.
1764,https://tass.ru/ekonomika/7705281,Генпрокурор США призвал Вашингтон предотвратить доминирование Huawei в сфере 5G07 февраля 2020,"Швеция США Финляндия Китай Трамп, Дональд Барр, Уильям Санкции США против Huawei © Информационное агентство ТАСС Свидетельство о регистрации СМИ №03247 выдано 02 апреля 1999 г."
1765,https://tass.ru/ekonomika/7705281,Генпрокурор США призвал Вашингтон предотвратить доминирование Huawei в сфере 5G07 февраля 2020,"Huawei в настоящее время является главным поставщиком [аппаратуры для сетей 5G] на всех континентах, кроме Северной Америки"", - отметил Барр."
1766,https://tass.ru/ekonomika/7705281,Генпрокурор США призвал Вашингтон предотвратить доминирование Huawei в сфере 5G07 февраля 2020,"Генеральный прокурор США Уильям Барр заявил, что Вашингтону следует взять под контроль финскую Nokia и шведскую Ericsson, чтобы не допустить доминирования китайской Huawei в сфере технологий 5G."
1767,https://tass.ru/ekonomika/7705281,Генпрокурор США призвал Вашингтон предотвратить доминирование Huawei в сфере 5G07 февраля 2020,"Он подчеркнул, что для противодействия росту влияния Huawei и ""промышленному шпионажу"" Китая США должны сотрудничать с главными конкурентами китайского гиганта - Nokia и Ericsson."
1768,https://tass.ru/ekonomika/7705281,Генпрокурор США призвал Вашингтон предотвратить доминирование Huawei в сфере 5G07 февраля 2020,"Почему союзники США выбирают Huawei ""Китай вырвался вперед и сейчас лидирует в области 5G <."
1769,https://tass.ru/ekonomika/7705169,WSJ: Huawei подала в суд на Verizon и требует выплат за использование ее патентов07 февраля 2020,"""Реальная цель Huawei не Verizon, а любая страна или компания, которая бросает ей [Huawei] вызов"", - указал он."
1770,https://tass.ru/ekonomika/7705169,WSJ: Huawei подала в суд на Verizon и требует выплат за использование ее патентов07 февраля 2020,В связи с этим Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности.
1771,https://tass.ru/ekonomika/7705169,WSJ: Huawei подала в суд на Verizon и требует выплат за использование ее патентов07 февраля 2020,"Китайская корпорация Huawei подала иск в суд на американского провайдера Verizon, обвинив его в незаконном использовании патентов компании."
1772,https://tass.ru/ekonomika/7705169,WSJ: Huawei подала в суд на Verizon и требует выплат за использование ее патентов07 февраля 2020,"Представитель Huawei, отвечающий за юридические аспекты, заявил, что Verizon ""извлекал выгоду из патентных технологий, которые Huawei разрабатывала в течение многих лет исследований и работы""."
1773,https://tass.ru/ekonomika/7705169,WSJ: Huawei подала в суд на Verizon и требует выплат за использование ее патентов07 февраля 2020,"Согласно поданному в среду иску в федеральный окружной суд в штате Техас, Huawei требует от Verizon выплат за использование десятков патентов китайской компании на телекоммуникационные технологии."
1774,https://tass.ru/mezhdunarodnaya-panorama/7703567,ФБР расследует около 1 тыс. дел о краже технологий Китаем06 февраля 2020,В связи с этим Минторг США с 17 мая 2019 года внес китайскую компанию Huawei в черный список из-за угрозы национальной безопасности.
1775,https://tass.ru/ekonomika/7702545,Китайские технологические компании планируют создать конкурента Google Play06 февраля 2020,"Китайские технологические компании Xiaomi, Huawei, Oppo и Vivo планируют создать единый магазин приложений."
1776,https://tass.ru/ekonomika/7702545,Китайские технологические компании планируют создать конкурента Google Play06 февраля 2020,"По данным консалтинговой компании IDC, в четвертом квартале 2019 года на долю компаний Xiaomi, Huawei, Oppo и Vivo пришлось 40,1% объемов продаж мобильных телефонов в мире."
1777,https://tass.ru/ekonomika/7702545,Китайские технологические компании планируют создать конкурента Google Play06 февраля 2020,"В рамках альянса компании собираются использовать свои конкурентные преимущества на различных региональных рынках: Xiaomi - в Индии, Oppo и Vivo - в Юго-Восточной Азии, Huawei - в Европе."
1778,https://tass.ru/ekonomika/7686475,Huawei разместит в Европе производство оборудования для сетей 5G05 февраля 2020,"По информации агентства, в компании рассчитывают, что строительство центров поможет убедить страны ЕС отказаться от жестких мер, ограничивающих доступ Huawei к созданию 5G в Европе."
1779,https://tass.ru/ekonomika/7686475,Huawei разместит в Европе производство оборудования для сетей 5G05 февраля 2020,"""Компания Huawei привержена [сотрудничеству] с Европой больше, чем когда бы то ни было."
1780,https://tass.ru/ekonomika/7686475,Huawei разместит в Европе производство оборудования для сетей 5G05 февраля 2020,"Китайская телекоммуникационная корпорация Huawei планирует открыть в Европе несколько производственных центров для создания оборудования, обеспечивающего работу в ЕС систем мобильной связи пятого поколения (5G)."
1781,https://tass.ru/ekonomika/7686475,Huawei разместит в Европе производство оборудования для сетей 5G05 февраля 2020,Об этом сообщило в среду агентство France-Presse со ссылкой на заявление вице-президента Huawei по Европе Абрахама Лю.
1782,https://tass.ru/ekonomika/7686475,Huawei разместит в Европе производство оборудования для сетей 5G05 февраля 2020,"Отмечается, что Huawei особенно надеется на поддержку со стороны Германии."
1783,https://tass.ru/ekonomika/7686475,Huawei разместит в Европе производство оборудования для сетей 5G05 февраля 2020,Ранее канцлер ФРГ Ангела Меркель выступала против принципиального исключения Huawei в вопросе внедрения 5G.
1784,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,Угроза распространения коронавируса не скажется в ближайшее время на сотрудничестве российских операторов связи с Huawei в сфере развития технологий 5G.
1785,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,"У Huawei одни из лучших условий, вряд ли операторы будут перебегать к другим [вендорам]"", - считает эксперт."
1786,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,Основным партнером российских операторов связи по 5G среди китайских компаний является Huawei.
1787,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,"Как отмечает гендиректор аналитического агентства ""ТМТ Консалтинг"" Константин Анкилов, негативный эффект из-за ситуации с коронавирусом маловероятен для партнерства Huawei с российскими операторами."
1788,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,"Пока что она не приняла масштабов, при которых это создавало бы серьезные проблемы для Huawei."
1789,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,"Распространение коронавируса может оказать негативный эффект на модернизацию сетей LTE и 3G операторами, которые используют для этого оборудование Huawei, предупреждает руководитель информационно-аналитического агентства Content Review Сергей Половников."
1790,https://tass.ru/ekonomika/7659931,Эксперты: коронавирус не повлияет на сотрудничество российских операторов и Huawei по 5G01 февраля 2020,"Что мы по факту имеем на сегодня: с одной стороны, например, отложенные международные конференции, с другой - на этой неделе Великобритания определилась на сделку с Huawei по 5G, несмотря на давнее давление со стороны США"", - говорит Анкилов."
1791,https://tass.ru/obschestvo/7653521,Европарламент проголосовал за введение универсального разъема для зарядки смартфонов31 января 2020,"В том же году Apple, Samsung, Huawei и Nokia подписали добровольный меморандум о взаимопонимании, предусматривавший установку разъема micro USB на все новые модели мобильных устройств, выпущенные в 2011 году."
1792,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,В мае 2018 года Минторг США внес Huawei в черный список под предлогом угрозы национальной безопасности.
1793,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Почему союзники США выбирают Huawei В Вашингтоне уверены, что китайская компания представляет угрозу национального масштаба Редакция сайта ТАСС 31 января 2020, 07:00 © EPA-EFE/ ANDY RAIN Если раньше страны боролись за ресурсы и земли, то теперь гораздо важнее получить доступ к передовым технологиям."
1794,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"""Правительство Великобритании всегда настороженно относилось к Huawei, и стратегия по снижению риска была принята еще с тех пор, как компания впервые начала поставки в Великобританию"", — говорится в докладе Национального центра кибербезопасности Королевства (НЦК, National Cyber Security Centre)."
1795,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Дмитрий Беляев США Великобритания Китай Трамп, Дональд Джонсон, Борис Санкции США против Huawei © Информационное агентство ТАСС Свидетельство о регистрации СМИ №03247 выдано 02 апреля 1999 г."
1796,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,Читайте также Huawei выпустила 5G-смартфон в Китае.
1797,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Она опасается, что власти КНР могут принудить Huawei установить на своих продуктах так называемые бэкдоры (уязвимости), которые позволят ей отслеживать проходящий по сетям трафик."
1798,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Huawei не допустят к ключевым участкам британской национальной инфраструктуры, а также на особые военные или ядерные объекты."
1799,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Риск неизбежен В Лондоне считают, что британские специалисты способны проконтролировать Huawei и предотвратить установку шпионского оборудования."
1800,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Выступая перед Палатой общин, глава МИД Королевства Доминик Рааб настаивал , что Британия больше чем любая другая страна знает о связанных с Huawei рисках."
1801,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"В Вашингтоне не раз заявляли, что деятельность Huawei представляет угрозу всему миру."
1802,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,На сегодняшний день Huawei — основной поставщик оборудования для обеспечения работы нового стандарта.
1803,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"В 2010 году китайская компания открыла Центр оценки кибербезопасности Huawei (HCSEC) в городе Банбери, где позволяет местным экспертам изучать свое оборудование на предмет вредоносных кодов."
1804,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,Именно китайская компания Huawei дальше всех продвинулась в развитии этой отрасли.
1805,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"В августе 2018 года Трамп подписал указ, запретивший правительственным ведомствам США использовать продукцию Huawei и ZTE."
1806,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,"Дональд Трамп уже предупреждал премьер-министра Великобритании Бориса Джонсона, что работа с Huawei создаст большую угрозу для национальной безопасности Королевства."
1807,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,Читайте также США против Huawei.
1808,https://tass.ru/mezhdunarodnaya-panorama/7632815,Статья5G в Старом Свете. Почему союзники США выбирают Huawei31 января 2020,Все они уже используют для этого оборудование Huawei.
